unix_time,elapsed_sec,stage,tip_error_mm,orientation_error_deg,gripper_drift_mm,tip_x_mm,tip_y_mm,tip_z_mm,gripper_x_mm,gripper_y_mm,gripper_z_mm
1782501581.362949,31.590276,rotate_to_60deg_about_tip,0.001221,8.634,15.602303,-24.86684,-115.904262,-12.08584,-1.587074,-108.990552,4.964376
1782501581.372947,31.600275,rotate_to_60deg_about_tip,0.001606,8.623,15.607992,-24.866464,-115.904262,-12.085937,-1.583425,-108.990552,4.95981
1782501581.382949,31.610276,rotate_to_60deg_about_tip,0.001941,8.6135,15.612905,-24.866139,-115.904262,-12.086021,-1.580274,-108.990552,4.955865
1782501581.39295,31.620277,rotate_to_60deg_about_tip,0.001401,8.603,15.617549,-24.86678,-115.904262,-12.086114,-1.577792,-108.990552,4.951505
1782501581.402948,31.630275,rotate_to_60deg_about_tip,0.001758,8.5925,15.622979,-24.86642,-115.904262,-12.086206,-1.574311,-108.990552,4.947144
1782501581.412946,31.640274,rotate_to_60deg_about_tip,0.002137,8.5815,15.628668,-24.866044,-115.904262,-12.086304,-1.570665,-108.990552,4.942574
1782501581.422948,31.650276,rotate_to_60deg_about_tip,0.002311,8.5765,15.631254,-24.865873,-115.904262,-12.086348,-1.569008,-108.990552,4.940497
1782501581.432961,31.660288,rotate_to_60deg_about_tip,0.00187,8.564,15.636932,-24.866446,-115.904262,-12.086459,-1.565866,-108.990552,4.935304
1782501581.442948,31.670275,rotate_to_60deg_about_tip,0.002221,8.5535,15.642361,-24.866087,-115.904262,-12.086552,-1.562388,-108.990552,4.93094
1782501581.452962,31.68029,rotate_to_60deg_about_tip,0.00127,8.543,15.646387,-24.866728,-115.904262,-12.085645,-1.559911,-108.990552,4.927576
1782501581.462947,31.690274,rotate_to_60deg_about_tip,0.001587,8.534,15.651041,-24.86642,-115.904262,-12.085725,-1.556931,-108.990552,4.923835
1782501581.472947,31.700275,rotate_to_60deg_about_tip,0.001941,8.524,15.656212,-24.866078,-115.904262,-12.085813,-1.553621,-108.990552,4.919678
1782501581.482947,31.710274,rotate_to_60deg_about_tip,0.001428,8.5115,15.661889,-24.86665,-115.904262,-12.085924,-1.550484,-108.990552,4.91448
1782501581.49295,31.720277,rotate_to_60deg_about_tip,0.001744,8.5025,15.666543,-24.866343,-115.904262,-12.086004,-1.547506,-108.990552,4.910738
1782501581.502947,31.730275,rotate_to_60deg_about_tip,0.001223,8.492,15.671186,-24.866984,-115.904262,-12.086098,-1.545033,-108.990552,4.90637
1782501581.512947,31.740274,rotate_to_60deg_about_tip,0.00159,8.481,15.676874,-24.866608,-115.904262,-12.086196,-1.541395,-108.990552,4.901795
1782501581.522953,31.750281,rotate_to_60deg_about_tip,0.001931,8.471,15.682044,-24.866266,-115.904262,-12.086285,-1.538088,-108.990552,4.897634
1782501581.532951,31.760279,rotate_to_60deg_about_tip,0.001494,8.4595,15.687204,-24.866873,-115.904262,-12.086388,-1.535287,-108.990552,4.892849
1782501581.542948,31.770276,rotate_to_60deg_about_tip,0.001652,8.4545,15.689789,-24.866702,-115.904262,-12.086432,-1.533634,-108.990552,4.890768
1782501581.552947,31.780274,rotate_to_60deg_about_tip,0.002026,8.443,15.695735,-24.866309,-115.904262,-12.086535,-1.529834,-108.990552,4.885982
1782501581.562975,31.790303,rotate_to_60deg_about_tip,0.002361,8.433,15.700905,-24.865967,-115.904262,-12.086624,-1.52653,-108.990552,4.88182
1782501581.572948,31.800276,rotate_to_60deg_about_tip,0.001759,8.4225,15.702344,-24.868259,-115.904262,-12.083636,-1.525714,-108.990552,4.88053
1782501581.58296,31.810288,rotate_to_60deg_about_tip,0.00158,8.4175,15.707514,-24.866437,-115.904262,-12.085763,-1.522411,-108.990552,4.876366
1782501581.592948,31.820276,rotate_to_60deg_about_tip,0.001951,8.407,15.712942,-24.866078,-115.904262,-12.085857,-1.518944,-108.990552,4.871994
1782501581.602897,31.830224,rotate_to_60deg_about_tip,0.001376,8.3965,15.717585,-24.866719,-115.904262,-12.085951,-1.516478,-108.990552,4.867621
1782501581.612948,31.840276,rotate_to_60deg_about_tip,0.001777,8.385,15.72353,-24.866326,-115.904262,-12.086054,-1.512683,-108.990552,4.862831
1782501581.622948,31.850276,rotate_to_60deg_about_tip,0.002163,8.374,15.729216,-24.86595,-115.904262,-12.086152,-1.509053,-108.990552,4.858249
1782501581.632947,31.860275,rotate_to_60deg_about_tip,0.001648,8.363,15.734117,-24.866575,-115.904262,-12.086251,-1.506425,-108.990552,4.853665
1782501581.642947,31.870275,rotate_to_60deg_about_tip,0.001834,8.3575,15.73696,-24.866387,-115.904262,-12.086301,-1.504611,-108.990552,4.851373
1782501581.6529,31.880227,rotate_to_60deg_about_tip,0.002228,8.346,15.742904,-24.865994,-115.904262,-12.086404,-1.500819,-108.990552,4.846581
1782501581.662945,31.890272,rotate_to_60deg_about_tip,0.001713,8.3365,15.747029,-24.866669,-115.904262,-12.086489,-1.498687,-108.990552,4.842621
1782501581.672948,31.900276,rotate_to_60deg_about_tip,0.00207,8.3255,15.752715,-24.866293,-115.904262,-12.086588,-1.495061,-108.990552,4.838035
1782501581.682949,31.910277,rotate_to_60deg_about_tip,0.002436,8.3145,15.758401,-24.865918,-115.904262,-12.086687,-1.491437,-108.990552,4.833449
1782501581.692944,31.920272,rotate_to_60deg_about_tip,0.001485,8.3035,15.762682,-24.866542,-115.904262,-12.085786,-1.488813,-108.990552,4.829862
1782501581.702899,31.930226,rotate_to_60deg_about_tip,0.001838,8.2935,15.767851,-24.8662,-115.904262,-12.085877,-1.485519,-108.990552,4.825691
1782501581.712951,31.940279,rotate_to_60deg_about_tip,0.001293,8.2825,15.772751,-24.866824,-115.904262,-12.085976,-1.482897,-108.990552,4.821103
1782501581.722947,31.950275,rotate_to_60deg_about_tip,0.0015,8.2765,15.775852,-24.86662,-115.904262,-12.08603,-1.480922,-108.990552,4.8186
1782501581.732945,31.960273,rotate_to_60deg_about_tip,0.001883,8.2655,15.781537,-24.866244,-115.904262,-12.086129,-1.477301,-108.990552,4.814011
1782501581.742948,31.970276,rotate_to_60deg_about_tip,0.001411,8.254,15.786695,-24.866851,-115.904262,-12.086233,-1.474517,-108.990552,4.809212
1782501581.752898,31.980226,rotate_to_60deg_about_tip,0.001775,8.243,15.79238,-24.866475,-115.904262,-12.086333,-1.470898,-108.990552,4.804621
1782501581.762949,31.990277,rotate_to_60deg_about_tip,0.002097,8.2335,15.79729,-24.866151,-115.904262,-12.086419,-1.467773,-108.990552,4.800656
1782501581.772948,32.000275,rotate_to_60deg_about_tip,0.001655,8.2225,15.802189,-24.866775,-115.904262,-12.086519,-1.465156,-108.990552,4.796064
1782501581.782946,32.010274,rotate_to_60deg_about_tip,0.001859,8.216,15.805548,-24.866553,-115.904262,-12.086577,-1.463019,-108.990552,4.79335
1782501581.792949,32.020277,rotate_to_60deg_about_tip,0.002166,8.2065,15.810458,-24.866229,-115.904262,-12.086664,-1.459896,-108.990552,4.789383
1782501581.802899,32.030226,rotate_to_60deg_about_tip,0.001216,8.1945,15.815254,-24.866819,-115.904262,-12.085772,-1.456952,-108.990552,4.785371
1782501581.812952,32.04028,rotate_to_60deg_about_tip,0.001622,8.183,15.821197,-24.866427,-115.904262,-12.085877,-1.453174,-108.990552,4.780568
1782501581.822949,32.050276,rotate_to_60deg_about_tip,0.002027,8.1715,15.827139,-24.866034,-115.904262,-12.085981,-1.449396,-108.990552,4.775764
1782501581.832946,32.060273,rotate_to_60deg_about_tip,0.001318,8.1655,15.829455,-24.866829,-115.904262,-12.086036,-1.448426,-108.990552,4.773257
1782501581.842846,32.070174,rotate_to_60deg_about_tip,0.001661,8.1555,15.834622,-24.866488,-115.904262,-12.086127,-1.445142,-108.990552,4.769078
1782501581.852844,32.080171,rotate_to_60deg_about_tip,0.002026,8.145,15.840047,-24.866129,-115.904262,-12.086223,-1.441695,-108.990552,4.76469
1782501581.862944,32.090272,rotate_to_60deg_about_tip,0.00151,8.135,15.844429,-24.866788,-115.904262,-12.086314,-1.439413,-108.990552,4.760511
1782501581.872944,32.100272,rotate_to_60deg_about_tip,0.001855,8.1245,15.849855,-24.86643,-115.904262,-12.086409,-1.435968,-108.990552,4.756121
1782501581.882946,32.110274,rotate_to_60deg_about_tip,0.002226,8.1135,15.855538,-24.866054,-115.904262,-12.08651,-1.43236,-108.990552,4.751522
1782501581.892949,32.120276,rotate_to_60deg_about_tip,0.001741,8.104,15.859662,-24.86673,-115.904262,-12.086597,-1.430244,-108.990552,4.74755
1782501581.902967,32.130294,rotate_to_60deg_about_tip,0.002088,8.093,15.865345,-24.866355,-115.904262,-12.086697,-1.426637,-108.990552,4.74295
1782501581.912949,32.140276,rotate_to_60deg_about_tip,0.002033,8.082,15.870407,-24.865979,-115.904262,-12.085798,-1.423031,-108.990552,4.739349
1782501581.922948,32.150276,rotate_to_60deg_about_tip,0.001427,8.072,15.874789,-24.866638,-115.904262,-12.085889,-1.420753,-108.990552,4.735165
1782501581.932948,32.160275,rotate_to_60deg_about_tip,0.001813,8.061,15.880472,-24.866263,-115.904262,-12.08599,-1.417149,-108.990552,4.730563
1782501581.942949,32.170276,rotate_to_60deg_about_tip,0.002166,8.051,15.885638,-24.865921,-115.904262,-12.086081,-1.413873,-108.990552,4.726379
1782501581.95295,32.180278,rotate_to_60deg_about_tip,0.001449,8.0455,15.887695,-24.866734,-115.904262,-12.086132,-1.413072,-108.990552,4.724077
1782501581.962981,32.190309,rotate_to_60deg_about_tip,0.001825,8.0345,15.893378,-24.866358,-115.904262,-12.086233,-1.40947,-108.990552,4.719473
1782501581.973047,32.200374,rotate_to_60deg_about_tip,0.002188,8.024,15.898801,-24.866,-115.904262,-12.086329,-1.406032,-108.990552,4.715077
1782501581.982949,32.210276,rotate_to_60deg_about_tip,0.001075,8.013,15.901117,-24.868261,-115.904262,-12.084337,-1.405068,-108.990552,4.712566
1782501581.992961,32.220289,rotate_to_60deg_about_tip,0.000611,8.0035,15.906799,-24.867446,-115.904262,-12.085052,-1.401468,-108.990552,4.70796
1782501582.002949,32.230277,rotate_to_60deg_about_tip,0.00224,7.997,15.911964,-24.866079,-115.904262,-12.086577,-1.398196,-108.990552,4.703772
1782501582.012949,32.240277,rotate_to_60deg_about_tip,0.002597,7.9865,15.917388,-24.865721,-115.904262,-12.086674,-1.394761,-108.990552,4.699375
1782501582.022949,32.250277,rotate_to_60deg_about_tip,0.001987,7.9805,15.919704,-24.866516,-115.904262,-12.086729,-1.393799,-108.990552,4.696861
1782501582.032948,32.260276,rotate_to_60deg_about_tip,0.001901,7.969,15.925022,-24.866124,-115.904262,-12.085835,-1.390038,-108.990552,4.693044
1782501582.042948,32.270276,rotate_to_60deg_about_tip,0.002307,7.9575,15.930962,-24.865732,-115.904262,-12.085941,-1.386279,-108.990552,4.688226
1782501582.052952,32.280279,rotate_to_60deg_about_tip,0.001762,7.946,15.936118,-24.86634,-115.904262,-12.086047,-1.38352,-108.990552,4.683407
1782501582.062957,32.290285,rotate_to_60deg_about_tip,0.002131,7.9355,15.941541,-24.865982,-115.904262,-12.086144,-1.38009,-108.990552,4.679006
1782501582.072948,32.300276,rotate_to_60deg_about_tip,0.001617,7.9245,15.946438,-24.866607,-115.904262,-12.086245,-1.377496,-108.990552,4.674395
1782501582.082957,32.310284,rotate_to_60deg_about_tip,0.001957,7.9145,15.951603,-24.866266,-115.904262,-12.086338,-1.37423,-108.990552,4.670203
1782501582.092945,32.320272,rotate_to_60deg_about_tip,0.002301,7.9045,15.956767,-24.865925,-115.904262,-12.08643,-1.370965,-108.990552,4.66601
1782501582.102948,32.330276,rotate_to_60deg_about_tip,0.001657,7.899,15.958824,-24.866737,-115.904262,-12.086481,-1.37017,-108.990552,4.663704
1782501582.112947,32.340274,rotate_to_60deg_about_tip,0.002028,7.8875,15.964763,-24.866345,-115.904262,-12.086588,-1.366416,-108.990552,4.658881
1782501582.12295,32.350277,rotate_to_60deg_about_tip,0.002377,7.877,15.970186,-24.865987,-115.904262,-12.086685,-1.36299,-108.990552,4.654477
1782501582.132948,32.360275,rotate_to_60deg_about_tip,0.00196,7.866,15.975083,-24.866612,-115.904262,-12.086787,-1.360401,-108.990552,4.649862
1782501582.142963,32.37029,rotate_to_60deg_about_tip,0.001824,7.8545,15.980399,-24.86622,-115.904262,-12.085894,-1.35665,-108.990552,4.646037
1782501582.152948,32.380276,rotate_to_60deg_about_tip,0.001284,7.8435,15.985296,-24.866845,-115.904262,-12.085996,-1.354063,-108.990552,4.641421
1782501582.162947,32.390275,rotate_to_60deg_about_tip,0.001439,7.839,15.98762,-24.866692,-115.904262,-12.086038,-1.352596,-108.990552,4.639533
1782501582.172946,32.400274,rotate_to_60deg_about_tip,0.001838,7.8275,15.993558,-24.8663,-115.904262,-12.086145,-1.348848,-108.990552,4.634706
1782501582.182951,32.410279,rotate_to_60deg_about_tip,0.001362,7.8165,15.998455,-24.866925,-115.904262,-12.086247,-1.346263,-108.990552,4.630088
1782501582.192947,32.420275,rotate_to_60deg_about_tip,0.001689,7.8065,16.003618,-24.866584,-115.904262,-12.08634,-1.343005,-108.990552,4.62589
1782501582.202952,32.430279,rotate_to_60deg_about_tip,0.002093,7.7945,16.009814,-24.866175,-115.904262,-12.086452,-1.339097,-108.990552,4.620851
1782501582.212953,32.44028,rotate_to_60deg_about_tip,0.002298,7.7885,16.012912,-24.865971,-115.904262,-12.086508,-1.337143,-108.990552,4.618331
1782501582.222943,32.45027,rotate_to_60deg_about_tip,0.001864,7.777,16.018067,-24.866579,-115.904262,-12.086615,-1.334398,-108.990552,4.613501
1782501582.232974,32.460301,rotate_to_60deg_about_tip,0.002219,7.766,16.023746,-24.866204,-115.904262,-12.086717,-1.330818,-108.990552,4.60888
1782501582.242947,32.470275,rotate_to_60deg_about_tip,0.001871,7.754,16.029159,-24.866795,-115.904262,-12.08683,-1.327913,-108.990552,4.603838
1782501582.252961,32.480289,rotate_to_60deg_about_tip,0.001646,7.743,16.034215,-24.86642,-115.904262,-12.085932,-1.324334,-108.990552,4.600216
1782501582.262946,32.490274,rotate_to_60deg_about_tip,0.001804,7.7385,16.036538,-24.866267,-115.904262,-12.085974,-1.32287,-108.990552,4.598325
1782501582.272914,32.500242,rotate_to_60deg_about_tip,0.002227,7.7265,16.042733,-24.865858,-115.904262,-12.086087,-1.318968,-108.990552,4.593282
1782501582.282947,32.510274,rotate_to_60deg_about_tip,0.00166,7.7165,16.047113,-24.866517,-115.904262,-12.08618,-1.316716,-108.990552,4.589078
1782501582.292948,32.520276,rotate_to_60deg_about_tip,0.002023,7.706,16.052533,-24.86616,-115.904262,-12.086279,-1.313303,-108.990552,4.584664
1782501582.302947,32.530274,rotate_to_60deg_about_tip,0.001571,7.6945,16.057688,-24.866768,-115.904262,-12.086386,-1.310566,-108.990552,4.579828
1782501582.312963,32.54029,rotate_to_60deg_about_tip,0.001898,7.6845,16.06285,-24.866427,-115.904262,-12.08648,-1.307317,-108.990552,4.575623
1782501582.32295,32.550277,rotate_to_60deg_about_tip,0.002266,7.6735,16.068528,-24.866053,-115.904262,-12.086583,-1.303743,-108.990552,4.570996
1782501582.332951,32.560278,rotate_to_60deg_about_tip,0.001857,7.662,16.073682,-24.866661,-115.904262,-12.086691,-1.301009,-108.990552,4.566159
1782501582.342952,32.57028,rotate_to_60deg_about_tip,0.002139,7.653,16.078327,-24.866355,-115.904262,-12.086776,-1.298087,-108.990552,4.562372
1782501582.352948,32.580276,rotate_to_60deg_about_tip,0.002051,7.642,16.083381,-24.86598,-115.904262,-12.085879,-1.294516,-108.990552,4.558744
1782501582.362949,32.590277,rotate_to_60deg_about_tip,0.00221,7.6375,16.085704,-24.865827,-115.904262,-12.085922,-1.293056,-108.990552,4.55685
1782501582.372948,32.600276,rotate_to_60deg_about_tip,0.00172,7.6245,16.091632,-24.866384,-115.904262,-12.086044,-1.289838,-108.990552,4.551379
1782501582.382947,32.610275,rotate_to_60deg_about_tip,0.001754,7.614,16.093955,-24.867973,-115.904262,-12.083617,-1.288378,-108.990552,4.549484
1782501582.392948,32.620276,rotate_to_60deg_about_tip,0.002282,7.6085,16.09989,-24.865839,-115.904262,-12.086195,-1.284648,-108.990552,4.544643
1782501582.402945,32.630272,rotate_to_60deg_about_tip,0.001766,7.5975,16.104785,-24.866465,-115.904262,-12.086299,-1.282081,-108.990552,4.540012
1782501582.41295,32.640277,rotate_to_60deg_about_tip,0.002107,7.5875,16.109946,-24.866124,-115.904262,-12.086393,-1.278839,-108.990552,4.535801
1782501582.422947,32.650275,rotate_to_60deg_about_tip,0.001627,7.5775,16.114326,-24.866784,-115.904262,-12.086487,-1.276598,-108.990552,4.53159
1782501582.43295,32.660277,rotate_to_60deg_about_tip,0.001785,7.5725,16.116906,-24.866614,-115.904262,-12.086535,-1.274977,-108.990552,4.529484
1782501582.442948,32.670276,rotate_to_60deg_about_tip,0.00216,7.561,16.122841,-24.866222,-115.904262,-12.086643,-1.271251,-108.990552,4.52464
1782501582.452948,32.680276,rotate_to_60deg_about_tip,0.002494,7.551,16.128001,-24.865882,-115.904262,-12.086738,-1.268012,-108.990552,4.520427
1782501582.462949,32.690277,rotate_to_60deg_about_tip,0.002073,7.54,16.132896,-24.866507,-115.904262,-12.086842,-1.26545,-108.990552,4.515792
1782501582.472946,32.700273,rotate_to_60deg_about_tip,0.00194,7.5285,16.138206,-24.866116,-115.904262,-12.085951,-1.261726,-108.990552,4.511945
1782501582.482947,32.710275,rotate_to_60deg_about_tip,0.002311,7.518,16.143624,-24.865759,-115.904262,-12.086051,-1.258328,-108.990552,4.50752
1782501582.492947,32.720274,rotate_to_60deg_about_tip,0.001593,7.512,16.145939,-24.866554,-115.904262,-12.086107,-1.257386,-108.990552,4.504991
1782501582.502948,32.730275,rotate_to_60deg_about_tip,0.001993,7.5005,16.151873,-24.866163,-115.904262,-12.086217,-1.253665,-108.990552,4.500143
1782501582.51295,32.740278,rotate_to_60deg_about_tip,0.002342,7.4905,16.157033,-24.865823,-115.904262,-12.086312,-1.25043,-108.990552,4.495926
1782501582.522945,32.750273,rotate_to_60deg_about_tip,0.00181,7.4805,16.161412,-24.866482,-115.904262,-12.086407,-1.248196,-108.990552,4.491709
1782501582.532951,32.760279,rotate_to_60deg_about_tip,0.002215,7.4685,16.167603,-24.866074,-115.904262,-12.086521,-1.244316,-108.990552,4.486648
1782501582.542968,32.770295,rotate_to_60deg_about_tip,0.00254,7.459,16.172505,-24.865751,-115.904262,-12.086611,-1.241245,-108.990552,4.482641
1782501582.552949,32.780277,rotate_to_60deg_about_tip,0.00161,7.4485,16.176516,-24.866394,-115.904262,-12.085711,-1.238852,-108.990552,4.479211
1782501582.562947,32.790275,rotate_to_60deg_about_tip,0.001945,7.439,16.181418,-24.866071,-115.904262,-12.085801,-1.235783,-108.990552,4.475203
1782501582.572946,32.800274,rotate_to_60deg_about_tip,0.001379,7.428,16.186312,-24.866696,-115.904262,-12.085906,-1.233229,-108.990552,4.470561
1782501582.582947,32.810275,rotate_to_60deg_about_tip,0.001765,7.417,16.191987,-24.866322,-115.904262,-12.086011,-1.229677,-108.990552,4.465919
1782501582.592946,32.820274,rotate_to_60deg_about_tip,0.002117,7.407,16.197146,-24.865982,-115.904262,-12.086107,-1.226448,-108.990552,4.461698
1782501582.602949,32.830277,rotate_to_60deg_about_tip,0.001429,7.401,16.199461,-24.866778,-115.904262,-12.086164,-1.225512,-108.990552,4.459165
1782501582.612945,32.840273,rotate_to_60deg_about_tip,0.00182,7.3895,16.205393,-24.866387,-115.904262,-12.086274,-1.2218,-108.990552,4.454309
1782501582.622949,32.850276,rotate_to_60deg_about_tip,0.002199,7.3785,16.211067,-24.866013,-115.904262,-12.086379,-1.218251,-108.990552,4.449665
1782501582.63295,32.860277,rotate_to_60deg_about_tip,0.00175,7.367,16.216219,-24.866622,-115.904262,-12.086489,-1.215541,-108.990552,4.444808
1782501582.64295,32.870278,rotate_to_60deg_about_tip,0.001717,7.3565,16.22101,-24.866264,-115.904262,-12.08559,-1.212155,-108.990552,4.441373
1782501582.65295,32.880278,rotate_to_60deg_about_tip,0.001089,7.3465,16.225388,-24.866924,-115.904262,-12.085685,-1.209931,-108.990552,4.437148
1782501582.662948,32.890275,rotate_to_60deg_about_tip,0.00146,7.336,16.230804,-24.866567,-115.904262,-12.085786,-1.206546,-108.990552,4.432712
1782501582.672961,32.900289,rotate_to_60deg_about_tip,0.001672,7.33,16.233899,-24.866363,-115.904262,-12.085844,-1.204612,-108.990552,4.430177
1782501582.682947,32.910275,rotate_to_60deg_about_tip,0.001153,7.3185,16.23905,-24.866972,-115.904262,-12.085954,-1.201907,-108.990552,4.425317
1782501582.692974,32.920301,rotate_to_60deg_about_tip,0.001515,7.308,16.244466,-24.866615,-115.904262,-12.086055,-1.198525,-108.990552,4.420879
1782501582.702947,32.930275,rotate_to_60deg_about_tip,0.001915,7.2965,16.250397,-24.866224,-115.904262,-12.086165,-1.194821,-108.990552,4.416017
1782501582.712946,32.940274,rotate_to_60deg_about_tip,0.001434,7.2855,16.255291,-24.86685,-115.904262,-12.086271,-1.192279,-108.990552,4.411367
1782501582.722946,32.950274,rotate_to_60deg_about_tip,0.001615,7.28,16.258127,-24.866663,-115.904262,-12.086324,-1.190509,-108.990552,4.409041
1782501582.732964,32.960291,rotate_to_60deg_about_tip,0.002018,7.268,16.264316,-24.866256,-115.904262,-12.086439,-1.186646,-108.990552,4.403967
1782501582.742951,32.970279,rotate_to_60deg_about_tip,0.001584,7.2575,16.268952,-24.866899,-115.904262,-12.086541,-1.184268,-108.990552,4.399526
1782501582.752949,32.980277,rotate_to_60deg_about_tip,0.001416,7.248,16.273225,-24.866576,-115.904262,-12.085632,-1.181212,-108.990552,4.396507
1782501582.762949,32.990276,rotate_to_60deg_about_tip,0.001786,7.2375,16.278639,-24.866219,-115.904262,-12.085733,-1.177835,-108.990552,4.392065
1782501582.772953,33.000281,rotate_to_60deg_about_tip,0.001269,7.225,16.284306,-24.866794,-115.904262,-12.085854,-1.174816,-108.990552,4.386776
1782501582.78297,33.010298,rotate_to_60deg_about_tip,0.001444,7.22,16.286884,-24.866624,-115.904262,-12.085902,-1.173208,-108.990552,4.38466
1782501582.792961,33.020289,rotate_to_60deg_about_tip,0.001655,7.214,16.289978,-24.86642,-115.904262,-12.08596,-1.17128,-108.990552,4.382121
1782501582.802956,33.030284,rotate_to_60deg_about_tip,0.001187,7.202,16.295387,-24.867012,-115.904262,-12.086076,-1.168424,-108.990552,4.377042
1782501582.812946,33.040273,rotate_to_60deg_about_tip,0.001557,7.191,16.301059,-24.866639,-115.904262,-12.086183,-1.16489,-108.990552,4.372385
1782501582.822943,33.050271,rotate_to_60deg_about_tip,0.001951,7.1795,16.306989,-24.866248,-115.904262,-12.086294,-1.161196,-108.990552,4.367516
1782501582.832951,33.060279,rotate_to_60deg_about_tip,0.001455,7.17,16.311108,-24.866925,-115.904262,-12.086386,-1.159145,-108.990552,4.363494
1782501582.84295,33.070278,rotate_to_60deg_about_tip,0.001806,7.159,16.31678,-24.866551,-115.904262,-12.086493,-1.155614,-108.990552,4.358835
1782501582.852948,33.080276,rotate_to_60deg_about_tip,0.002004,7.153,16.319874,-24.866348,-115.904262,-12.086551,-1.153688,-108.990552,4.356294
1782501582.862943,33.09027,rotate_to_60deg_about_tip,0.000981,7.1435,16.323366,-24.867025,-115.904262,-12.085643,-1.151639,-108.990552,4.35327
1782501582.872897,33.100225,rotate_to_60deg_about_tip,0.001334,7.1335,16.328521,-24.866685,-115.904262,-12.08574,-1.148431,-108.990552,4.349034
1782501582.882946,33.110273,rotate_to_60deg_about_tip,0.00174,7.122,16.33445,-24.866295,-115.904262,-12.085852,-1.144742,-108.990552,4.344161
1782501582.892951,33.120279,rotate_to_60deg_about_tip,0.001252,7.1095,16.340116,-24.86687,-115.904262,-12.085973,-1.141733,-108.990552,4.338864
1782501582.902949,33.130276,rotate_to_60deg_about_tip,0.001442,7.104,16.342952,-24.866683,-115.904262,-12.086027,-1.13997,-108.990552,4.336533
1782501582.912946,33.140274,rotate_to_60deg_about_tip,0.00186,7.092,16.349138,-24.866276,-115.904262,-12.086143,-1.136124,-108.990552,4.331446
1782501582.922948,33.150276,rotate_to_60deg_about_tip,0.001365,7.0815,16.353772,-24.866919,-115.904262,-12.086246,-1.133759,-108.990552,4.326995
1782501582.932947,33.160274,rotate_to_60deg_about_tip,0.001745,7.07,16.359701,-24.866529,-115.904262,-12.086358,-1.130074,-108.990552,4.322119
1782501582.942948,33.170276,rotate_to_60deg_about_tip,0.002134,7.0585,16.365629,-24.866138,-115.904262,-12.08647,-1.126391,-108.990552,4.317242
1782501582.95295,33.180278,rotate_to_60deg_about_tip,0.001168,7.049,16.36912,-24.866815,-115.904262,-12.085563,-1.124349,-108.990552,4.314213
1782501582.962952,33.190279,rotate_to_60deg_about_tip,0.001554,7.038,16.37479,-24.866442,-115.904262,-12.08567,-1.120827,-108.990552,4.309547
1782501582.972947,33.200275,rotate_to_60deg_about_tip,0.00173,7.033,16.377367,-24.866272,-115.904262,-12.085719,-1.119227,-108.990552,4.307426
1782501582.982949,33.210276,rotate_to_60deg_about_tip,0.001197,7.021,16.382774,-24.866865,-115.904262,-12.085836,-1.116386,-108.990552,4.302335
1782501582.992946,33.220274,rotate_to_60deg_about_tip,0.001601,7.0095,16.388702,-24.866474,-115.904262,-12.085949,-1.112707,-108.990552,4.297455
1782501583.002897,33.230225,rotate_to_60deg_about_tip,0.001088,6.999,16.393336,-24.867118,-115.904262,-12.086051,-1.110349,-108.990552,4.292999
1782501583.012956,33.240284,rotate_to_60deg_about_tip,0.001489,6.987,16.399521,-24.866711,-115.904262,-12.086169,-1.106512,-108.990552,4.287906
1782501583.022957,33.250285,rotate_to_60deg_about_tip,0.001642,6.9825,16.40184,-24.866558,-115.904262,-12.086213,-1.105073,-108.990552,4.285995
1782501583.032947,33.260274,rotate_to_60deg_about_tip,0.002003,6.972,16.407252,-24.866202,-115.904262,-12.086316,-1.101716,-108.990552,4.281538
1782501583.042948,33.270275,rotate_to_60deg_about_tip,0.001583,6.96,16.412658,-24.866794,-115.904262,-12.086434,-1.098882,-108.990552,4.276442
1782501583.052945,33.280272,rotate_to_60deg_about_tip,0.001521,6.95,16.417184,-24.866455,-115.904262,-12.085532,-1.095687,-108.990552,4.273196
1782501583.062943,33.290271,rotate_to_60deg_about_tip,0.001887,6.9395,16.422595,-24.866099,-115.904262,-12.085635,-1.092333,-108.990552,4.268736
1782501583.072949,33.300276,rotate_to_60deg_about_tip,0.001244,6.93,16.426713,-24.866776,-115.904262,-12.085728,-1.090299,-108.990552,4.264701
1782501583.082949,33.310277,rotate_to_60deg_about_tip,0.001685,6.9175,16.433155,-24.866352,-115.904262,-12.085851,-1.086309,-108.990552,4.25939
1782501583.09295,33.320278,rotate_to_60deg_about_tip,0.001879,6.912,16.435989,-24.866165,-115.904262,-12.085905,-1.084553,-108.990552,4.257053
1782501583.102951,33.330278,rotate_to_60deg_about_tip,0.001357,6.9005,16.441138,-24.866775,-115.904262,-12.086018,-1.081883,-108.990552,4.252166
1782501583.112946,33.340274,rotate_to_60deg_about_tip,0.001738,6.8895,16.446806,-24.866402,-115.904262,-12.086127,-1.078374,-108.990552,4.247491
1782501583.122949,33.350277,rotate_to_60deg_about_tip,0.002105,6.879,16.452217,-24.866046,-115.904262,-12.08623,-1.075024,-108.990552,4.243028
1782501583.13295,33.360278,rotate_to_60deg_about_tip,0.001633,6.8675,16.457365,-24.866656,-115.904262,-12.086344,-1.072357,-108.990552,4.238139
1782501583.14295,33.370278,rotate_to_60deg_about_tip,0.001968,6.8575,16.462517,-24.866316,-115.904262,-12.086442,-1.069169,-108.990552,4.233887
